Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
1958-padog_CE_Oct23_GPU.xml	1215	exécution du programme général des ouvrages d’assainissement	Il est donc indispensable	axiol	
1958-padog_CE_Oct23_GPU.xml	1216	devrait être équipée	devrait	autre	
1958-padog_CE_Oct23_GPU.xml	1223	doivent être réservés	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1223	constituer quelques cimetières régionaux ou de district	doivent être dès maintenant localisés	autre	
1958-padog_CE_Oct23_GPU.xml	1229	regrouper dans un établissement moderne les plus anciens de ces établissements	envisage	axiol	
1958-padog_CE_Oct23_GPU.xml	1229	des transformations importantes	importantes	axiol	
1958-padog_CE_Oct23_GPU.xml	1242	le déplacement d’un aéroport	deux exemples importants	axiol	
1958-padog_CE_Oct23_GPU.xml	1242	la création d’un réseau express régional	deux exemples importants	axiol	
1958-padog_CE_Oct23_GPU.xml	1243	Toutes ces opérations principales ne pourront sans doute pas, pour des raisons financières, être entreprises en même temps	ne pourront sans doute pas	autre	
1958-padog_CE_Oct23_GPU.xml	1245	les plus larges possibilités de réalisation	possibilités	autre	
1958-padog_CE_Oct23_GPU.xml	1252	exécuter les opérations principales	la possibilité	autre	
1958-padog_CE_Oct23_GPU.xml	1277	le développement tentaculaire et désordonné des agglomérations et notamment de l'agglomération parisienne	éviter	axiol	
1958-padog_CE_Oct23_GPU.xml	1277	le développement tentaculaire et désordonné des agglomérations et notamment de l'agglomération parisienne	tentaculaire	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1277	le développement tentaculaire et désordonné des agglomérations et notamment de l'agglomération parisienne	désordonné	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1279	pouvant ou devant faire l’objet d’aménagement d’ensemble de caractère régional	pouvant	autre	
1958-padog_CE_Oct23_GPU.xml	1279	pouvant ou devant faire l’objet d’aménagement d’ensemble de caractère régional	devant	autre	
1958-padog_CE_Oct23_GPU.xml	1288	peuvent faire l’objet d’opérations de grands ensembles d’habitations , avec services publics et espaces verts	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	1289	des possibilités de construction pour 200.000 logements environ	des possibilités	autre	
1958-padog_CE_Oct23_GPU.xml	1291	devant faire l’objet de rénovation	devant	autre	
1958-padog_CE_Oct23_GPU.xml	1294	le desserrement des activités trop concentrées	permettre	autre	
1958-padog_CE_Oct23_GPU.xml	1301	les nouvelles constructions	une attention particulière devra être apportée	axiol	
1958-padog_CE_Oct23_GPU.xml	1304	pourra être aménagée	pourra	autre	
1958-padog_CE_Oct23_GPU.xml	1316	son prolongement	en cas de besoin	axiol	
1958-padog_CE_Oct23_GPU.xml	1319	devront faire l’objet d’aménagement	devront	autre	
1958-padog_CE_Oct23_GPU.xml	1320	possibilités concrètes de réalisation	possibilités	autre	
1958-padog_CE_Oct23_GPU.xml	1334	l’évolution prévisible ou souhaitable de certains secteurs	prévisible	axiol	
1958-padog_CE_Oct23_GPU.xml	1334	l’évolution prévisible ou souhaitable de certains secteurs	souhaitable	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1338	devraient faire l’objet d’études	devraient	autre	
1958-padog_CE_Oct23_GPU.xml	1340	transformations progressives du réseau ferré	pouvant se faire progressivement	autre	
1958-padog_CE_Oct23_GPU.xml	1362	la construction sera soit interdite, soit réglementée	soit interdite	autre	
1958-padog_CE_Oct23_GPU.xml	1362	la construction sera soit interdite, soit réglementée	soit réglementée	autre	
1958-padog_CE_Oct23_GPU.xml	1363	pouvant ou devant faire l’objet d’un aménagement d’ensemble	pouvant	autre	
1958-padog_CE_Oct23_GPU.xml	1363	pouvant ou devant faire l’objet d’un aménagement d’ensemble	devant	autre	
1958-padog_CE_Oct23_GPU.xml	1370	pourraient opportunément être supprimés	pourraient	autre	
1958-padog_CE_Oct23_GPU.xml	1370	pourraient opportunément être supprimés	opportunément	axiol	
1958-padog_CE_Oct23_GPU.xml	1377	des améliorations et des extensions éventuelles des autres centrales existantes	des améliorations	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1379	Aucune création nouvelle de cokerie	n’est envisagée	axiol	
1958-padog_CE_Oct23_GPU.xml	1386	devait être implanté	devait	autre	
1958-padog_CE_Oct23_GPU.xml	1386	pourrait être localisé	pourrait	autre	
1958-padog_CE_Oct23_GPU.xml	1424	pouvant ou devant faire l’objet d’un aménagement d’ensemble	pouvant	autre	
1958-padog_CE_Oct23_GPU.xml	1424	pouvant ou devant faire l’objet d’un aménagement d’ensemble	devant	autre	
1958-padog_CE_Oct23_GPU.xml	1434	Les secteurs susceptibles d’être urbanisés	susceptibles	axiol	
1958-padog_CE_Oct23_GPU.xml	1434	les zones pouvant ou devant faire l’objet d’un aménagement d’ensemble de caractère régional	pouvant	autre	
1958-padog_CE_Oct23_GPU.xml	1434	les zones pouvant ou devant faire l’objet d’un aménagement d’ensemble de caractère régional	devant	autre	
1958-padog_CE_Oct23_GPU.xml	1435	implantations industrielles nouvelles	justifier	axiol	
1958-padog_CE_Oct23_GPU.xml	1436	doivent être aménagées	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1439	interdiction de défricher ou de déboiser	interdiction	autre	
1958-padog_CE_Oct23_GPU.xml	1464	un aménagement et un équipement satisfaisants	satisfaisants	axiol	
1958-padog_CE_Oct23_GPU.xml	1466	une première tranche de réalisations coordonnées	permettra de choisir	autre	
1958-padog_CE_Oct23_GPU.xml	1470	une action coordonnée dans les prochaines années des différentes initiatives publiques ou privées	doivent permettre	autre	
1958-padog_CE_Oct23_GPU.xml	1473	cette réalisation	faciliteraient	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1479	l’aménagement d’une région	réussir une œuvre aussi importante	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1485	le déplacement, même coûteux, de quelques grands établissements	même coûteux	axiol	
1958-padog_CE_Oct23_GPU.xml	1502	aménagement et d’équipement	des grands problèmes	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1503	croissance particulièrement rapide qu’a connu l’agglomération parisienne	particulièrement rapide	axiol	
1958-padog_CE_Oct23_GPU.xml	1503	aménagement ou d’équipement	des problèmes particuliers	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1512	la réalisation des équipements indispensables	indispensables	axiol	
1958-padog_CE_Oct23_GPU.xml	1522	amélioration du réseau routier existant	amélioration	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1528	des travaux	tous nécessaires et urgents	axiol	
1958-padog_CE_Oct23_GPU.xml	1528	des travaux	tous nécessaires et urgents	autre	
1958-padog_CE_Oct23_GPU.xml	1540	des opérations importantes de rénovation	importantes	axiol	
1958-padog_CE_Oct23_GPU.xml	1563	le développement et le rayonnement des grandes villes	favoriser	axiol	pos
1958-padog_CE_Oct23_GPU.xml	1570	décongestionner et de desserrer le centre de l’agglomération et, en particulier, de la Capitale	Il est indispensable	axiol	
1958-padog_CE_Oct23_GPU.xml	1571	réorganiser et de restructurer la banlieue	Il est nécessaire	autre	
1958-padog_CE_Oct23_GPU.xml	1571	en évitant toute extension inutile	inutile	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1571	interdit de les transférer	interdit	autre	
1958-padog_CE_Oct23_GPU.xml	1572	Cette réorganisation	doit être faite avec un souci majeur : réduire le nombre et la distance des migrations journalières des travailleurs	autre	
1958-padog_CE_Oct23_GPU.xml	1573	doivent être prévus et réalisés simultanément avec les programmes de logements	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	1576	ces logements nouveaux	Il serait souhaitable	boul	
1958-padog_CE_Oct23_GPU.xml	1576	le renouvellement normal du patrimoine immobilier	normal	axiol	
1958-padog_CE_Oct23_GPU.xml	1578	une décongestion nécessaire de la Capitale	nécessaire	autre	
1958-padog_CE_Oct23_GPU.xml	1581	devraient pouvoir être réservés et acquis	devraient pouvoir	autre	
1958-padog_CE_Oct23_GPU.xml	1584	la réalisation rapide d’un métro régional express	Un effort particulier	axiol	
1958-padog_CE_Oct23_GPU.xml	1584	l’aménagement de grandes voies routières de dégagement	Un effort particulier	axiol	
1958-padog_CE_Oct23_GPU.xml	1584	la réalisation rapide d’un métro régional express	rapide	axiol	
1958-padog_CE_Oct23_GPU.xml	1585	des extensions périphériques faciles et incohérentes de l’agglomération	éviter	axiol	
1958-padog_CE_Oct23_GPU.xml	1585	des extensions périphériques faciles et incohérentes de l’agglomération	faciles	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1585	des extensions périphériques faciles et incohérentes de l’agglomération	incohérentes	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1586	maintenir tout autour de lui une large ceinture de verdure, une grande réserve boisée et rurale	Il est capital	axiol	
1958-padog_CE_Oct23_GPU.xml	1588	faut, de plus, sauvegarder toutes les pénétrations de zones vertes et de campagne	faut	autre	
1958-padog_CE_Oct23_GPU.xml	1590	un effort particulier d’aménagement et d’équipement de certains petits centres ruraux	un effort particulier	axiol	
1958-padog_CE_Oct23_GPU.xml	1590	un effort particulier d’aménagement et d’équipement de certains petits centres ruraux	devra être entrepris	autre	
1958-padog_CE_Oct23_GPU.xml	1611	interventions partielles	ne peut plus être suivie	autre	
1958-padog_CE_Oct23_GPU.xml	1611	une multitude d’opérations d’urgence	ne peut plus être suivie	autre	
1958-padog_CE_Oct23_GPU.xml	1611	interventions partielles	source de gaspillage	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1611	une multitude d’opérations d’urgence	source de gaspillage	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1611	la dégradation de la structure même de la Capitale	impuissante à éviter	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1611	la dégradation de la structure même de la Capitale	la dégradation	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1644	la prolifération des « lotissements »	la prolifération	axiol	
1958-padog_CE_Oct23_GPU.xml	1654	l’extension tentaculaire limitée volontairement par les «périmètres d’agglomération», approuvés en 1939, a été effectivement arrêtée	tentaculaire	axiol	
1958-padog_CE_Oct23_GPU.xml	1654	l’extension tentaculaire limitée volontairement par les «périmètres d’agglomération», approuvés en 1939, a été effectivement arrêtée	limitée volontairement	axiol	
1958-padog_CE_Oct23_GPU.xml	1655	des modifications sensibles de l’aspect et du mode de vie de ces banlieues	sensibles	axiol	
1958-padog_CE_Oct23_GPU.xml	1842	un desserrement de la partie centrale de l’agglomération parisienne	se justifie	axiol	
1958-padog_CE_Oct23_GPU.xml	1842	un regroupement et une densification de la partie périphérique de l’agglomération	s’imposent	axiol	
1958-padog_CE_Oct23_GPU.xml	1890	la reconstruction des habitations et des industries complètement détruites	n’ont pas autorisé	autre	
1958-padog_CE_Oct23_GPU.xml	1890	le développement des villes satellites (new-towns)	permettre	autre	
1958-padog_CE_Oct23_GPU.xml	1909	la construction du logement et les équipements collectifs	tendant à favoriser	axiol	
1958-padog_CE_Oct23_GPU.xml	1917	le maintien	ne se justifient pas dans la Région Parisienne	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1917	le développement	ne se justifient pas dans la Région Parisienne	axiol	neg
1958-padog_CE_Oct23_GPU.xml	1927	un développement considérable des établissements commerciaux, financiers et des bureaux de toute nature	considérable	axiol	
1958-padog_CE_Oct23_GPU.xml	2018	pourront être éventuellement abandonnées	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	2018	pourront être éventuellement abandonnées	éventuellement		
1958-padog_CE_Oct23_GPU.xml	2018	l’extension d’une cité	au bénéfice	axiol	
1958-padog_CE_Oct23_GPU.xml	2018	pourra être, en cas de nécessité, sacrifiée	pourra	autre	
1958-padog_CE_Oct23_GPU.xml	2018	pourra être, en cas de nécessité, sacrifiée	sacrifiée	axiol	
1958-padog_CE_Oct23_GPU.xml	2026	doivent être spécialement défendus	doivent	autre	
1958-padog_CE_Oct23_GPU.xml	2026	doivent être spécialement défendus	spécialement	axiol	
1958-padog_CE_Oct23_GPU.xml	2026	des implantations	ne seraient pas absolument nécessaires aux besoins des habitants de la Région Parisienne	autre	
1958-padog_CE_Oct23_GPU.xml	2032	La construction	est possible	autre	
1958-padog_CE_Oct23_GPU.xml	2032	La construction	particulièrement onéreuse	axiol	
1958-padog_CE_Oct23_GPU.xml	2035	peuvent être réalisées	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	2035	peuvent être réaménagés	peuvent	autre	
1958-padog_CE_Oct23_GPU.xml	2040	un meilleur aménagement de la Région	meilleur	axiol	pos
1958-padog_CE_Oct23_GPU.xml	2042	Le développement des industries secondaires s’est poursuivi	d’une façon aussi anarchique	axiol	neg
1958-padog_CE_Oct23_GPU.xml	2042	l’implantation des établissements que pour l’habitation	d’une façon aussi anarchique	axiol	neg
1958-padog_CE_Oct23_GPU.xml	2230	peuvent-elles être implantées	Sans doute	axiol	
1958-padog_CE_Oct23_GPU.xml	2230	peuvent-elles être implantées	peuvent-elles	autre	
1958-padog_CE_Oct23_GPU.xml	2230	peuvent-elles être implantées	cela est même souhaitable	boul	
1958-padog_CE_Oct23_GPU.xml	2239	une remise en ordre théorique des activités mal placées	une remise en ordre	axiol	
1958-padog_CE_Oct23_GPU.xml	2239	des possibilités de relogement d’usines ou d’ateliers	des possibilités	autre	
1958-padog_CE_Oct23_GPU.xml	2260	réserver, à l’intérieur même de leurs entreprises, des emplacements suffisants pour le stationnement et le parking de leurs propres véhicules et de ceux de leur clientèle	L’obligation	autre	
1958-padog_CE_Oct23_GPU.xml	2263	seront autorisées à se reconstituer	seront autorisées	autre	
1958-padog_CE_Oct23_GPU.xml	2273	pourront être adaptées suivant l’évolution générale du problème des activités dans les prochaines années et étendues	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	2274	L’aménagement de ces zones	devra être exécuté selon un ordre d’urgence qui sera dicté par les nécessités	autre	
1958-padog_CE_Oct23_GPU.xml	2276	des zones devant ou pouvant faire l’objet d’aménagement d’ensemble de caractère régional	devant	autre	
1958-padog_CE_Oct23_GPU.xml	2276	des zones devant ou pouvant faire l’objet d’aménagement d’ensemble de caractère régional	pouvant	autre	
1958-padog_CE_Oct23_GPU.xml	2279	le développement modéré	modéré	axiol	
1958-padog_CE_Oct23_GPU.xml	2279	le développement modéré	est envisagé	axiol	
1958-padog_CE_Oct23_GPU.xml	2279	remise en ordre progressive des activités du secteur secondaire	remise en ordre	axiol	pos
1958-padog_CE_Oct23_GPU.xml	2280	Cette remise en ordre	Cette remise en ordre		
1958-padog_CE_Oct23_GPU.xml	2284	grouper dans certains secteurs des industries de même famille	savoir s’il ne serait pas raisonnable, ou souhaitable	axiol	
1958-padog_CE_Oct23_GPU.xml	2284	grouper dans certains secteurs des industries de même famille	savoir s’il ne serait pas raisonnable, ou souhaitable	boul	
1958-padog_CE_Oct23_GPU.xml	2285	Sans vouloir créer des secteurs strictement spécialisés	Sans vouloir	autre	
1958-padog_CE_Oct23_GPU.xml	2285	le regroupement d’industries complémentaires	peut-être serait-il indiqué d’encourager	axiol	
1958-padog_CE_Oct23_GPU.xml	2287	une opération de rénovation parisienne	pourrait permettre à un certain nombre de petites industries qui étaient dans un secteur déterminé, de se retrouver dans un même climat, à un nouvel emplacement, et dans de meilleures conditions	autre	
1958-padog_CE_Oct23_GPU.xml	2309	un développement certain	certain	axiol	
1958-padog_CE_Oct23_GPU.xml	2309	ce développement déjà particulièrement sensible	déjà particulièrement sensible	axiol	
1958-padog_CE_Oct23_GPU.xml	2316	Leur installation	est concevable	axiol	
1958-padog_CE_Oct23_GPU.xml	2321	tendent à regrouper dans des nouveaux noyaux urbains, principaux et secondaires, des activités de toute nature	tendent		
1958-padog_CE_Oct23_GPU.xml	2322	pourront y être groupés	pourront	autre	
1958-padog_CE_Oct23_GPU.xml	2332	un meilleur aménagement de l’ensemble du territoire	meilleur	axiol	pos
1958-padog_CE_Oct23_GPU.xml	2333	un aménagement correct et bien étudié de nouvelles zones d’activités	correct	axiol	pos
1958-padog_CE_Oct23_GPU.xml	2333	un aménagement correct et bien étudié de nouvelles zones d’activités	bien étudié	axiol	pos
1958-padog_CE_Oct23_GPU.xml	2334	réalisation de zones d’activités	est possible	autre	
1958-padog_CE_Oct23_GPU.xml	2351	l’installation ou tout au moins le renforcement des réseaux publics	nécessitent	autre	
1958-padog_CE_Oct23_GPU.xml	2353	l’aménagement de nouvelles zones d’activités	rendant possible	autre	
