Nom_fichier	Numero_Phrase	Segment_Annoté	Accompli	Nature	Temps	Proces
2018-TER_CE_Oct23.xml	541	impliquant de nouvelles formes urbaines	non	crea		
2018-TER_CE_Oct23.xml	542	un système de parcs qui longe toutes les darses et le fleuve, devenant support de promenades continues				
2018-TER_CE_Oct23.xml	543	le comblement	non	modif		
2018-TER_CE_Oct23.xml	543	en friche		abs		
2018-TER_CE_Oct23.xml	543	deviendra parc linéaire	non	modif		
2018-TER_CE_Oct23.xml	545	se déploieront largement	non			
2018-TER_CE_Oct23.xml	546	percoler les espaces privés ou semi-privés	non			
2018-TER_CE_Oct23.xml	546	en se ramifiant	non			
2018-TER_CE_Oct23.xml	547	l’évolutivité des rez-de-chaussée	non	modif		
2018-TER_CE_Oct23.xml	547	soient reconvertibles	non	repr		iter
2018-TER_CE_Oct23.xml	553	une grande opération d’urbanisme				
2018-TER_CE_Oct23.xml	553	prolongée	oui	crea		
2018-TER_CE_Oct23.xml	553	une seconde opération	oui	crea		
2018-TER_CE_Oct23.xml	554	la zone d’aménagement Euralille 2	non	crea		
2018-TER_CE_Oct23.xml	554	le projet du « Bois habité »	non			
2018-TER_CE_Oct23.xml	554	la création d’un milieu vivant : un bois habité		crea		
2018-TER_CE_Oct23.xml	555	une forme originale d’habitat				
2018-TER_CE_Oct23.xml	555	faire place aux arbres				
2018-TER_CE_Oct23.xml	556	bâtiments conçus	non	crea		
2018-TER_CE_Oct23.xml	560	réalisation et aménagement d’un quartier d’habitat	oui	crea		
2018-TER_CE_Oct23.xml	564	Densifier le quartier patrimonial		crea		
2018-TER_CE_Oct23.xml	565	créer un nouveau quartier de plus de 500 logements et d’équipements, le parc Princesse	non	crea		
2018-TER_CE_Oct23.xml	565	la ville-parc du Vésinet initiée au milieu du xixe siècle	oui	crea		inch
2018-TER_CE_Oct23.xml	566	futur quartier	non	crea		
2018-TER_CE_Oct23.xml	568	Le projet urbain conçu	non	crea		
2018-TER_CE_Oct23.xml	568	densifier le site	non	crea		
2018-TER_CE_Oct23.xml	568	maintenant les arbres remarquables	non	maint		
2018-TER_CE_Oct23.xml	568	en amplifiant les boisements et milieux actuels	non			
2018-TER_CE_Oct23.xml	569	sont prioritairement implantées		crea		
2018-TER_CE_Oct23.xml	571	la création d’un écoquartier	oui	crea		
2018-TER_CE_Oct23.xml	575	Développé sur 16 hectares	oui	crea		
2018-TER_CE_Oct23.xml	575	sera connectée à la future gare du Grand Paris Express	non	crea		
2018-TER_CE_Oct23.xml	576	est projeté	non	crea		
2018-TER_CE_Oct23.xml	577	l’aménagement des espaces publics et des lots bâtis	non	crea		
2018-TER_CE_Oct23.xml	577	futur quartier	non	crea		
2018-TER_CE_Oct23.xml	579	l’installation d’une agriculture urbaine	non	crea		
2018-TER_CE_Oct23.xml	584	Le projet urbain des Deux-Rives	non	crea		
2018-TER_CE_Oct23.xml	584	reconquête des espaces du port	non	repr		iter
2018-TER_CE_Oct23.xml	585	Initié à partir des secteurs Heyritz, Malraux et Danube	non			inch
2018-TER_CE_Oct23.xml	585	le prolongement de la ligne D du tramway		crea		
2018-TER_CE_Oct23.xml	586	entame ici une opération d’une dimension exceptionnelle	non			inch
2018-TER_CE_Oct23.xml	589	orientent l’urbanisation		crea		
2018-TER_CE_Oct23.xml	590	se déploient				
2018-TER_CE_Oct23.xml	591	installer un maillage végétal continu		crea		
2018-TER_CE_Oct23.xml	591	assurer le déploiement d’un réseau de mobilité douce ambitieux				
2018-TER_CE_Oct23.xml	592	concevoir une ville hybride	non	crea		
2018-TER_CE_Oct23.xml	593	l’intégration urbaine des infrastructures	non			
2018-TER_CE_Oct23.xml	593	le traitement des interfaces	non			
2018-TER_CE_Oct23.xml	593	la programmation des espaces de rez-de-chaussée	non			
2018-TER_CE_Oct23.xml	595	l’émergence d’un nouveau type d’espace public		crea		
2018-TER_CE_Oct23.xml	599	Fabriquer des espaces publics bio-climatiques		crea		
2018-TER_CE_Oct23.xml	600	le projet urbain	non			
2018-TER_CE_Oct23.xml	600	la valorisation des espaces publics de quartiers denses, y compris de centres-villes				
2018-TER_CE_Oct23.xml	605	pourvoir la ville en structures paysagères écosystémiques				
2018-TER_CE_Oct23.xml	606	augmentons dans l’espace public autant que possible la présence de sols poreux et fertiles				
2018-TER_CE_Oct23.xml	606	créons des continuités hydriques		crea		
2018-TER_CE_Oct23.xml	606	organisons la rétention d’eau				
2018-TER_CE_Oct23.xml	607	créer ou développer des zones de nature non anthropisée		crea		
2018-TER_CE_Oct23.xml	612	nos aménagements de parcs, de places et d’espaces publics	oui	crea		
2018-TER_CE_Oct23.xml	612	vivant réintroduit		repr		iter
2018-TER_CE_Oct23.xml	612	un nouveau mode de faire				
2018-TER_CE_Oct23.xml	613	projets de construction	non	crea		
2018-TER_CE_Oct23.xml	613	de nouveaux espaces productifs	non	crea		
2018-TER_CE_Oct23.xml	613	créer des espaces de nature à vivre	non	crea		
2018-TER_CE_Oct23.xml	613	développer de nouvelles attractivités	non			
2018-TER_CE_Oct23.xml	614	projet de la « place-parc »	non			
2018-TER_CE_Oct23.xml	614	retrouver la nature initiale de ce site		repr		iter
2018-TER_CE_Oct23.xml	615	la restauration du sol comme espace continu et perméable		repr		iter
2018-TER_CE_Oct23.xml	615	l’implantation d’un nouveau bosquet de respiration		crea		
2018-TER_CE_Oct23.xml	618	en produisant de nouveaux types d’espaces publics	non	crea		
2018-TER_CE_Oct23.xml	620	Un projet initiateur	non			inch
2018-TER_CE_Oct23.xml	620	avons mis en place	oui	crea		
2018-TER_CE_Oct23.xml	620	des jardins temporairement inondables, installés	oui	crea		
2018-TER_CE_Oct23.xml	621	se sont développés	oui			
2018-TER_CE_Oct23.xml	621	subissent depuis lors inondations et sécheresse	non			dur
2018-TER_CE_Oct23.xml	622	la résilience aux inondations des espaces urbains				
2018-TER_CE_Oct23.xml	625	L’extension nord du périmètre d’Euroméditerranée		crea		
2018-TER_CE_Oct23.xml	625	projet urbain	non			
2018-TER_CE_Oct23.xml	625	le projet de parc	non			
2018-TER_CE_Oct23.xml	625	créer de multiples puits de fraîcheurs		crea		
2018-TER_CE_Oct23.xml	626	projet urbain	non			
2018-TER_CE_Oct23.xml	626	anticiper et d’adopter une position d’accueil de l’eau et de sécurité des populations				
2018-TER_CE_Oct23.xml	627	Le projet d’écoquartier fluvial		crea		
2018-TER_CE_Oct23.xml	627	construire		crea		
2018-TER_CE_Oct23.xml	628	un projet de parc	non			
2018-TER_CE_Oct23.xml	628	sont ainsi devenus une réserve écologique	oui	modif		
2018-TER_CE_Oct23.xml	628	installe en bords de Seine un poumon vert inondable	oui	crea		
2018-TER_CE_Oct23.xml	630	Déployer dans la ville des espaces de ressources naturelles		crea		
2018-TER_CE_Oct23.xml	631	le projet de la « Forêt linéaire »	non			
2018-TER_CE_Oct23.xml	633	doit relier le canal Saint-Denis au corridor biologique du faisceau ferré nord sur une vingtaine d’hectares	non	crea		
2018-TER_CE_Oct23.xml	634	avons rendu inaccessible et réservé aux seules fins de la nature un tiers de l’épaisseur du linéaire	non	maint		
2018-TER_CE_Oct23.xml	635	n’a pas abouti à une réalisation	non	abs+crea		
2018-TER_CE_Oct23.xml	636	l’aménagement de la place-parc des Glòries Catalanes				
2018-TER_CE_Oct23.xml	636	l’implantation d’écosystèmes verticaux ou stratifiés		crea		
2018-TER_CE_Oct23.xml	636	la constitution de « nodes »		crea		
2018-TER_CE_Oct23.xml	637	un aménagement	non	crea		
2018-TER_CE_Oct23.xml	638	Le projet Canopia Urbana	non			
2018-TER_CE_Oct23.xml	638	en basculant d’un échangeur routier à une « place-parc »		modif		
2018-TER_CE_Oct23.xml	640	tentons de l’introduire	non	crea		
2018-TER_CE_Oct23.xml	651	le nouveau quartier des docks	oui	crea		
2018-TER_CE_Oct23.xml	651	la transformation d’un territoire quasi monofonctionnel	non	modif		
2018-TER_CE_Oct23.xml	652	a été imaginé comme un ensemble de creux et de pleins	non			
2018-TER_CE_Oct23.xml	654	La conservation des espaces de jardinage existants		maint		
2018-TER_CE_Oct23.xml	654	la gestion des prairies extensives				
2018-TER_CE_Oct23.xml	654	pratiquer l’agriculture urbaine				
2018-TER_CE_Oct23.xml	656	zones d’expansion	non	crea		
2018-TER_CE_Oct23.xml	659	une serre conçue par l’agence comme une extension programmatique couverte du parc	oui	crea		
2018-TER_CE_Oct23.xml	660	la création d’un parc public	oui	crea		
2018-TER_CE_Oct23.xml	665	ce nouveau quartier		crea		
2018-TER_CE_Oct23.xml	667	un projet urbain d’ensemble reconvertissant les terrains Renault	non	repr		iter
2018-TER_CE_Oct23.xml	668	créer une version contemporaine du parc paysagé du xixe siècle		crea		
2018-TER_CE_Oct23.xml	669	un caractère pérenne		abs		
2018-TER_CE_Oct23.xml	669	de nature réversible				
2018-TER_CE_Oct23.xml	669	des transformations continuelles	non	modif		dur
2018-TER_CE_Oct23.xml	669	redéfinit régulièrement la configuration du jardin	non	repr		iter+dur
2018-TER_CE_Oct23.xml	671	sont constitués		crea		
2018-TER_CE_Oct23.xml	676	la réalisation du parc et des espaces publics attenants		crea		
2018-TER_CE_Oct23.xml	681	projet urbain Bords de Loire-Petite Hollande	non			
2018-TER_CE_Oct23.xml	681	relier l’île de Nantes, le quartier Bas-Chantenay et le secteur Euronantes près de la gare	non	crea		
2018-TER_CE_Oct23.xml	681	une succession de projets réalisés ou en cours	non	crea		iter+dur
2018-TER_CE_Oct23.xml	681	ont d’ores et déjà engagé la reconquête d’une partie des rives du fleuve	non	repr		inch+iter
2018-TER_CE_Oct23.xml	682	la relocalisation de l’hôpital		repr		iter
2018-TER_CE_Oct23.xml	682	reconversion		repr		iter
2018-TER_CE_Oct23.xml	684	Les espaces publics projetés	non	crea		
2018-TER_CE_Oct23.xml	684	prolonger le paysage des berges	non	crea		
2018-TER_CE_Oct23.xml	684	étendre en longueur	non	crea		
2018-TER_CE_Oct23.xml	686	prendra place	non	crea		
2018-TER_CE_Oct23.xml	690	deviendra la « Place-Confluence »	non	modif		
2018-TER_CE_Oct23.xml	691	les projets phare de la ville	non			
2018-TER_CE_Oct23.xml	692	devient une « plage sportive » et festive		modif		
2018-TER_CE_Oct23.xml	699	mis en place	oui	crea		
2018-TER_CE_Oct23.xml	699	plusieurs fois remaniée	oui	repr		iter
2018-TER_CE_Oct23.xml	699	devenue carrefour stratégique	oui	modif		
2018-TER_CE_Oct23.xml	699	la réalisation du quartier 22@	oui	crea		
2018-TER_CE_Oct23.xml	700	Le projet, lauréat, de TER, « Canopia Urbana »	non			
2018-TER_CE_Oct23.xml	700	inventer un écosystème urbain qui hybride ville et nature	non	crea		
2018-TER_CE_Oct23.xml	700	offrir un espace capable de remplir dans un même lieu les fonctions d’une place et celles d’un parc	non	crea		
2018-TER_CE_Oct23.xml	701	en déminéralisant et en fertilisant la surface actuelle imperméable et stérile	non	modif		
2018-TER_CE_Oct23.xml	701	mettre en place une canopée végétale	non	crea		
2018-TER_CE_Oct23.xml	706	la transformation du carrefour routier de Glòries		modif		
2018-TER_CE_Oct23.xml	710	transformer des quartiers	non	modif		
2018-TER_CE_Oct23.xml	710	la création d’espaces publics multifonctionnels		crea		
2018-TER_CE_Oct23.xml	715	se met en place	non	crea		dur
2018-TER_CE_Oct23.xml	716	aménager les villes	non			
2018-TER_CE_Oct23.xml	716	aptes à s’adapter aux vagues de chaleur et à absorber l’eau	non			
2018-TER_CE_Oct23.xml	718	toute construction		crea		
2018-TER_CE_Oct23.xml	718	transformation		modif		
2018-TER_CE_Oct23.xml	719	l’aménagement				
2018-TER_CE_Oct23.xml	721	transformer les territoires		modif		
2018-TER_CE_Oct23.xml	726	projet urbain	non			
2018-TER_CE_Oct23.xml	726	tout territoire porte en lui son propre avenir				
1958-padog_CE_Oct23_GPU.xml	2	se sont accrus				
1958-padog_CE_Oct23_GPU.xml	2	croissance exceptionnellement rapide				
1958-padog_CE_Oct23_GPU.xml	3	se sont édifiés	oui	crea		
1958-padog_CE_Oct23_GPU.xml	4	l’embellissement de Paris		modif		
1958-padog_CE_Oct23_GPU.xml	4	n’ont ajouté à « la plus belle ville du monde » qu’une banlieue indifférenciée, sans style et sans âme	oui	crea		
1958-padog_CE_Oct23_GPU.xml	8	se prépara puis s’accomplit le renouveau de la France		repr		iter
1958-padog_CE_Oct23_GPU.xml	8	un immense effort de construction		crea		
1958-padog_CE_Oct23_GPU.xml	9	ont surgi	oui	crea		
1958-padog_CE_Oct23_GPU.xml	11	doit évoluer le Paris futur	non	modif		
1958-padog_CE_Oct23_GPU.xml	13	l’organisation				
1958-padog_CE_Oct23_GPU.xml	13	la prévision	non			
1958-padog_CE_Oct23_GPU.xml	14	le Devenir de Paris	non			
1958-padog_CE_Oct23_GPU.xml	17	Le développement extraordinaire de Paris et de sa Région		crea		
1958-padog_CE_Oct23_GPU.xml	18	devenir au cours des 80 dernières années cette agglomération géante		modif		
1958-padog_CE_Oct23_GPU.xml	18	a grandi lentement		crea		
1958-padog_CE_Oct23_GPU.xml	18	garder un équilibre harmonieux entre les différentes parties de la ville				
1958-padog_CE_Oct23_GPU.xml	18	son embellissement et à son équipement		modif		
1958-padog_CE_Oct23_GPU.xml	19	la croissance de PARIS		crea		
1958-padog_CE_Oct23_GPU.xml	20	en bâtissant les enceintes successives de Paris	oui	crea		
1958-padog_CE_Oct23_GPU.xml	23	se sons basties	oui	crea		
1958-padog_CE_Oct23_GPU.xml	23	se bastissent	non	crea		dur
1958-padog_CE_Oct23_GPU.xml	24	de nombreux espaces libres pour bâtir	non	crea		
1958-padog_CE_Oct23_GPU.xml	24	élargir l’enceinte		modif		
1958-padog_CE_Oct23_GPU.xml	24	la création de nouveaux quartiers		crea		
1958-padog_CE_Oct23_GPU.xml	25	l’opération d’extension		crea		
1958-padog_CE_Oct23_GPU.xml	28	devront être matérialisées	non	crea		
1958-padog_CE_Oct23_GPU.xml	29	L’extension		crea		
1958-padog_CE_Oct23_GPU.xml	30	les changements qui pourraient y être faits	non	modif		
1958-padog_CE_Oct23_GPU.xml	30	l’embellissement de cette ville		modif		
1958-padog_CE_Oct23_GPU.xml	31	l’accroissement continuel et de l’augmentation de « la grande ville	non	crea		progr
1958-padog_CE_Oct23_GPU.xml	32	fut donc commencée	non	crea		inch
1958-padog_CE_Oct23_GPU.xml	32	des aménagements intérieurs				
1958-padog_CE_Oct23_GPU.xml	32	l’embellissement et aux commodités de la ville		modif		
1958-padog_CE_Oct23_GPU.xml	32	création de places		crea		
1958-padog_CE_Oct23_GPU.xml	32	percements de rues		destr		
1958-padog_CE_Oct23_GPU.xml	33	a construit	oui	crea		
1958-padog_CE_Oct23_GPU.xml	33	nouvel accroissement	non	crea		
1958-padog_CE_Oct23_GPU.xml	34	Un nouveau bornage		crea		
1958-padog_CE_Oct23_GPU.xml	34	interdiction de construire		abs+crea		
1958-padog_CE_Oct23_GPU.xml	36	l’extension des limites à l’intérieur desquelles on percevait l’impôt	non	crea		
1958-padog_CE_Oct23_GPU.xml	37	Ce nouveau périmètre				
1958-padog_CE_Oct23_GPU.xml	37	accroît à son tour la superficie de Paris		crea		
1958-padog_CE_Oct23_GPU.xml	40	ont été tracés	oui	crea		
1958-padog_CE_Oct23_GPU.xml	40	bouleverse les vieux quartiers de Paris				
1958-padog_CE_Oct23_GPU.xml	40	transforme		modif		
1958-padog_CE_Oct23_GPU.xml	41	est intégrée	oui			
1958-padog_CE_Oct23_GPU.xml	41	un développement considérable de l’agglomération parisienne	non	crea		
1958-padog_CE_Oct23_GPU.xml	42	s’accroîtra	oui			
1958-padog_CE_Oct23_GPU.xml	44	réalisés	oui	crea		
1958-padog_CE_Oct23_GPU.xml	44	ne tardèrent pas à occuper des surfaces égales à près d’une fois et demi celle de Paris (13.000 hectares)				
1958-padog_CE_Oct23_GPU.xml	45	un développement aussi anarchique qu’inesthétique et ruineux		crea		
1958-padog_CE_Oct23_GPU.xml	47	grands travaux à effectuer	non	crea		
1958-padog_CE_Oct23_GPU.xml	47	les zones réservées à l’habitation	non	crea		
1958-padog_CE_Oct23_GPU.xml	50	avoir délimité des périmètres d’agglomération	oui			
1958-padog_CE_Oct23_GPU.xml	50	avoir sauvegardé des espaces libres ou boisés		maint	pas	
1958-padog_CE_Oct23_GPU.xml	51	La démolition des anciennes fortifications de la Capitale	oui	destr		
1958-padog_CE_Oct23_GPU.xml	51	la construction d’importants programmes de logements	oui	crea		
1958-padog_CE_Oct23_GPU.xml	51	ont définitivement effacé les traces de la dernière enceinte	oui	destr		
1958-padog_CE_Oct23_GPU.xml	52	s’agrandit	non	crea		dur
1958-padog_CE_Oct23_GPU.xml	54	problèmes d’aménagement urbain		crea		
1958-padog_CE_Oct23_GPU.xml	54	des problèmes d’aménagement du territoire		crea		
1958-padog_CE_Oct23_GPU.xml	59	L’aménagement de la Région Parisienne				
1958-padog_CE_Oct23_GPU.xml	63	L’organisation et l’aménagement de la Région Parisienne				
1958-padog_CE_Oct23_GPU.xml	65	Les tâches multiples de construction et d’équipement		crea		
1958-padog_CE_Oct23_GPU.xml	65	être conçues et réalisées		crea		
1958-padog_CE_Oct23_GPU.xml	66	ces tâches				
1958-padog_CE_Oct23_GPU.xml	75	Les transformations à apporter	non	modif		
1958-padog_CE_Oct23_GPU.xml	76	devront être concentrés, groupés ou créés les différents services publics	non	crea		
1958-padog_CE_Oct23_GPU.xml	78	Les zones à protéger		maint	fut	
1958-padog_CE_Oct23_GPU.xml	80	l’urbanisation peut être poursuivie ou entreprise	non	crea		dur
1958-padog_CE_Oct23_GPU.xml	81	seront implantées les activités	non	crea		
1958-padog_CE_Oct23_GPU.xml	81	le maintien		maint		
1958-padog_CE_Oct23_GPU.xml	81	l’extension		crea		
1958-padog_CE_Oct23_GPU.xml	81	la création		crea		
1958-padog_CE_Oct23_GPU.xml	83	les parcs urbains à aménager ou à créer	non	modif/crea		
1958-padog_CE_Oct23_GPU.xml	86	n’ayant nullement l’ambition de dessiner le PARIS de l’AN 2.000	non	crea		
1958-padog_CE_Oct23_GPU.xml	86	une volonté d’aménagement et d’organisation				
1958-padog_CE_Oct23_GPU.xml	93	Le Devenir de PARIS	non			
1958-padog_CE_Oct23_GPU.xml	100	toutes les réalisations nouvelles, tant en matière de construction que d’équipement	non	crea		
1958-padog_CE_Oct23_GPU.xml	107	étendu				
1958-padog_CE_Oct23_GPU.xml	115	l’aménagement de la Région Parisienne				
1958-padog_CE_Oct23_GPU.xml	132	les opérations				
1958-padog_CE_Oct23_GPU.xml	133	l’avenir de la Région	non			
1958-padog_CE_Oct23_GPU.xml	162	certaines opérations	non			
1958-padog_CE_Oct23_GPU.xml	162	n’ont pu être étudiées et matérialisées	non	crea		
