Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type
1958-padog_CE_Oct23_GPU.xml	679	Les opérations de rénovation et de reconquête de PARIS	PARIS	obj
1958-padog_CE_Oct23_GPU.xml	680	Le desserrement d’activités administratives ou universitaires	activités administratives ou universitaires	obj
1958-padog_CE_Oct23_GPU.xml	680	un meilleur aménagement des quartiers parisiens	quartiers parisiens	obj
1958-padog_CE_Oct23_GPU.xml	680	la libération d’un certain nombre d’emplacements	un certain nombre d’emplacements	obj
1958-padog_CE_Oct23_GPU.xml	681	Le report vers la périphérie de PARIS des centres d’approvisionnement ou de gares routières à marchandises	vers la périphérie de PARIS	loc
1958-padog_CE_Oct23_GPU.xml	681	Le report vers la périphérie de PARIS des centres d’approvisionnement ou de gares routières à marchandises	centres d’approvisionnement	obj
1958-padog_CE_Oct23_GPU.xml	681	Le report vers la périphérie de PARIS des centres d’approvisionnement ou de gares routières à marchandises	gares routières à marchandises	obj
1958-padog_CE_Oct23_GPU.xml	683	la construction dans PARIS même de grands édifices publics	dans PARIS même	loc
1958-padog_CE_Oct23_GPU.xml	683	la construction dans PARIS même de grands édifices publics	grands édifices publics	obj
1958-padog_CE_Oct23_GPU.xml	684	le développement de la Région de la Défense	la Région de la Défense	obj
1958-padog_CE_Oct23_GPU.xml	684	les possibilités d’avenir de cette Région	cette Région	obj
1958-padog_CE_Oct23_GPU.xml	690	Le maintien de cette zone rurale	cette zone rurale	obj
1958-padog_CE_Oct23_GPU.xml	690	Le maintien de cette zone rurale	autour d’une agglomération aussi dense	loc
1958-padog_CE_Oct23_GPU.xml	692	doit donc demeurer	Cette zone rurale	obj
1958-padog_CE_Oct23_GPU.xml	692	doit s’étioler	Cette zone rurale	obj
1958-padog_CE_Oct23_GPU.xml	701	Un effort correspondant d’aménagement et d’équipement de ces localités	ces localités	obj
1958-padog_CE_Oct23_GPU.xml	704	devra donc aussi être développé ou amélioré	L’équipement hôtelier	obj
1958-padog_CE_Oct23_GPU.xml	713	seront implantées simultanément	des activités	obj
1958-padog_CE_Oct23_GPU.xml	713	un desserrement de l’agglomération parisienne	l’agglomération parisienne	obj
1958-padog_CE_Oct23_GPU.xml	714	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	d’autres villes	obj
1958-padog_CE_Oct23_GPU.xml	714	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	CHANTILLY	obj
1958-padog_CE_Oct23_GPU.xml	714	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	FONTAINEBLEAU	obj
1958-padog_CE_Oct23_GPU.xml	714	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	RAMBOUILLET	obj
1958-padog_CE_Oct23_GPU.xml	714	Un développement plus modeste peut être envisagé pour d’autres villes, comme CHANTILLY, FONTAINEBLEAU, RAMBOUILLET, SENLIS	SENLIS	obj
1958-padog_CE_Oct23_GPU.xml	714	peuvent constituer une couronne de villes résidentielles et de tourisme, voire universitaires	une couronne de villes résidentielles et de tourisme, voire universitaires	obj
1958-padog_CE_Oct23_GPU.xml	714	peuvent constituer une couronne de villes résidentielles et de tourisme, voire universitaires	autour de PARIS	loc
1958-padog_CE_Oct23_GPU.xml	714	tous prolongements tentaculaires de la banlieue parisienne	la banlieue parisienne	obj
1958-padog_CE_Oct23_GPU.xml	715	devraient suivre un développement normal	les cités de COULOMMIERS et de PROVINS	obj
1958-padog_CE_Oct23_GPU.xml	715	devraient suivre un développement normal	en plein cœur de la Brie	loc
1958-padog_CE_Oct23_GPU.xml	717	la localisation d’un certain nombre d’activités provenant du centre de l’agglomération parisienne	un certain nombre d’activités provenant du centre de l’agglomération parisienne	obj
1958-padog_CE_Oct23_GPU.xml	717	l’aménagement de la zone rurale de la Région Parisienne	la zone rurale de la Région Parisienne	obj
1958-padog_CE_Oct23_GPU.xml	718	un desserrement d’activités	activités	obj
1958-padog_CE_Oct23_GPU.xml	719	pourraient être ainsi libérés	des emplacements	obj
1958-padog_CE_Oct23_GPU.xml	721	Une stabilisation de la Région Parisienne	la Région Parisienne	obj
1958-padog_CE_Oct23_GPU.xml	722	une décentralisation vers la Province des activités secondaires et tertiaires	vers la Province	loc
1958-padog_CE_Oct23_GPU.xml	722	une décentralisation vers la Province des activités secondaires et tertiaires	activités secondaires et tertiaires	obj
1958-padog_CE_Oct23_GPU.xml	722	un desserrement de la Capitale	la Capitale	obj
1958-padog_CE_Oct23_GPU.xml	722	une réorganisation et à une restructuration de la banlieue	la banlieue	obj
1958-padog_CE_Oct23_GPU.xml	722	une réorganisation et à une restructuration de la banlieue	autour de nouveaux noyaux urbains principaux et secondaires	loc
1958-padog_CE_Oct23_GPU.xml	722	nouveaux noyaux urbains principaux et secondaires	noyaux urbains principaux et secondaires	obj
1958-padog_CE_Oct23_GPU.xml	723	sera maintenue	Une zone boisée et rurale importante	obj
1958-padog_CE_Oct23_GPU.xml	723	sera maintenue	autour de cette agglomération	loc
1958-padog_CE_Oct23_GPU.xml	724	pourront recevoir un accroissement modéré	Dans cette zone	loc
1958-padog_CE_Oct23_GPU.xml	724	pourront recevoir un accroissement modéré	certaines agglomérations	obj
1958-padog_CE_Oct23_GPU.xml	725	Les développements importants d’agglomérations	agglomérations	obj
1958-padog_CE_Oct23_GPU.xml	725	Les développements importants d’agglomérations	au-delà des limites de la Région Parisienne, à 100 km au moins	loc
1958-padog_CE_Oct23_GPU.xml	725	Les développements importants d’agglomérations	au plus près dans les villes à deux heures de PARIS, comme ROUEN, AMIENS, REIMS, TROYES, ORLEANS, LE MANS	loc
1958-padog_CE_Oct23_GPU.xml	727	leurs localisations souhaitables	logements	obj
1958-padog_CE_Oct23_GPU.xml	727	l’évolution future de la Région Parisienne	la Région Parisienne	obj
1958-padog_CE_Oct23_GPU.xml	731	renouvellement du patrimoine immobilier	patrimoine immobilier	obj
1958-padog_CE_Oct23_GPU.xml	731	la rénovation des logements vétustes, insalubres ou surpeuplés	logements vétustes, insalubres ou surpeuplés	obj
1958-padog_CE_Oct23_GPU.xml	736	Le remplacement de ces logements	ces logements	obj
1958-padog_CE_Oct23_GPU.xml	738	remplaçant obligatoirement 6.000 logements insalubres à détruire	6.000 logements insalubres à détruire	obj
1958-padog_CE_Oct23_GPU.xml	745	le remplacement	au moins 160.000 logements particulièrement anciens et vétustes	obj
1958-padog_CE_Oct23_GPU.xml	753	les 427.000 logements neufs réalisés	les 427.000 logements neufs	obj
1958-padog_CE_Oct23_GPU.xml	753	les 427.000 logements neufs réalisés	dans la Région Parisienne	loc
1958-padog_CE_Oct23_GPU.xml	754	les 60.000 logements insalubres et les 160.000 logements vétustes supposés reconstruits	les 60.000 logements insalubres	obj
1958-padog_CE_Oct23_GPU.xml	754	les 60.000 logements insalubres et les 160.000 logements vétustes supposés reconstruits	les 160.000 logements vétustes	obj
1958-padog_CE_Oct23_GPU.xml	755	devraient être renouvelés	2.000.000 de logements	obj
1958-padog_CE_Oct23_GPU.xml	755	le renouvellement exceptionnel du patrimoine immobilier insalubre ou vétuste	patrimoine immobilier insalubre ou vétuste	obj
1958-padog_CE_Oct23_GPU.xml	759	les îlots à rénover	les îlots	obj
1958-padog_CE_Oct23_GPU.xml	761	Remplacement des logements insalubres	logements insalubres	obj
1958-padog_CE_Oct23_GPU.xml	765	Renouvellement exceptionnel du patrimoine immobilier	patrimoine immobilier	obj
1958-padog_CE_Oct23_GPU.xml	767	Renouvellement normal du patrimoine immobilier	patrimoine immobilier	obj
1958-padog_CE_Oct23_GPU.xml	781	devraient être construits	25.000 logements	obj
1958-padog_CE_Oct23_GPU.xml	785	l’effort considérable de construction	dans la Région Parisienne	loc
1958-padog_CE_Oct23_GPU.xml	786	69.000 logements terminés	69.000 logements	obj
1958-padog_CE_Oct23_GPU.xml	792	un volume de construction de 60.000 logements par an à soutenir	60.000 logements par an	obj
1958-padog_CE_Oct23_GPU.xml	792	un volume de construction de 60.000 logements par an à soutenir	dans la Région Parisienne	loc
1958-padog_CE_Oct23_GPU.xml	798	la rénovation de l’habitat parisien	l’habitat parisien	obj
1958-padog_CE_Oct23_GPU.xml	802	l’aménagement général de la région	la région	obj
1958-padog_CE_Oct23_GPU.xml	802	pourront être localisés	ces logements	obj
1958-padog_CE_Oct23_GPU.xml	804	des grandes opérations	grands ensembles	obj
1958-padog_CE_Oct23_GPU.xml	804	des grandes opérations	nouveaux quartiers	obj
1958-padog_CE_Oct23_GPU.xml	804	des grandes opérations	villes nouvelles	obj
1958-padog_CE_Oct23_GPU.xml	811	peuvent s’implanter	Ils	obj
1958-padog_CE_Oct23_GPU.xml	811	peuvent s’implanter	sur de petites parcelles en bordure de voies existantes équipées ou dont l’équipement est déjà prévu	loc
1958-padog_CE_Oct23_GPU.xml	811	peuvent s’implanter	sur des « lots » disponibles dans des lotissements de banlieue ou dans les parties plus denses des agglomérations	loc
1958-padog_CE_Oct23_GPU.xml	812	des opérations publiques ou privées de rénovation d’îlots ou de quartiers vétustes, insalubres ou mal occupés	îlots ou de quartiers vétustes, insalubres ou mal occupés	obj
1958-padog_CE_Oct23_GPU.xml	814	l’élément moteur de la rénovation de certains quartiers de PARIS et de banlieue	certains quartiers de PARIS et de banlieue	obj
1958-padog_CE_Oct23_GPU.xml	815	peuvent s’intégrer	ils	obj
1958-padog_CE_Oct23_GPU.xml	815	peuvent s’intégrer	dans le tissu urbain actuel	loc
1958-padog_CE_Oct23_GPU.xml	815	sa modernisation	le tissu urbain actuel	obj
1958-padog_CE_Oct23_GPU.xml	815	son renouvellement	le tissu urbain actuel	obj
1958-padog_CE_Oct23_GPU.xml	815	sa restructuration	le tissu urbain actuel	obj
1958-padog_CE_Oct23_GPU.xml	815	sa densification	le tissu urbain actuel	obj
1958-padog_CE_Oct23_GPU.xml	816	seuls secteurs anciens, insalubres ou vétustes à rénover	seuls secteurs anciens, insalubres ou vétustes	obj
1958-padog_CE_Oct23_GPU.xml	817	pourront recevoir, suivant les lieux, 60 à 100 logements à l’hectare	60 à 100 logements à l’hectare	obj
1958-padog_CE_Oct23_GPU.xml	817	des possibilités de construction pour 200.000 logements	200.000 logements	obj
1958-padog_CE_Oct23_GPU.xml	818	un desserrement	dans PARIS	loc
1958-padog_CE_Oct23_GPU.xml	818	une densification	en banlieue	loc
1958-padog_CE_Oct23_GPU.xml	819	opérations de cette nature	Certains quartiers pavillonnaires	obj
1958-padog_CE_Oct23_GPU.xml	821	ces opérations	des superficies affectées ou susceptibles d’être affectées	loc
1958-padog_CE_Oct23_GPU.xml	822	les nouveaux noyaux urbains, principaux ou secondaires	noyaux urbains, principaux ou secondaires	obj
1958-padog_CE_Oct23_GPU.xml	823	ces nouveaux noyaux urbains	noyaux urbains	obj
1958-padog_CE_Oct23_GPU.xml	823	transformation de la Région Parisienne	la Région Parisienne	obj
1958-padog_CE_Oct23_GPU.xml	840	une opération	dans un secteur déterminé	loc
1958-padog_CE_Oct23_GPU.xml	842	tous les terrains qui sont ainsi susceptibles d’être urbanisés	tous les terrains	obj
1958-padog_CE_Oct23_GPU.xml	843	les zones à urbaniser	les zones	obj
1958-padog_CE_Oct23_GPU.xml	848	ne pouvant être déplacées	des installations particulièrement gênantes	obj
1958-padog_CE_Oct23_GPU.xml	869	des secteurs spécialement aménagés	des secteurs	obj
1958-padog_CE_Oct23_GPU.xml	873	L’utilisation du sous-sol	sous-sol	obj
1958-padog_CE_Oct23_GPU.xml	873	l’utilisation du sol	sol	obj
1958-padog_CE_Oct23_GPU.xml	873	maintien d’espaces verts	espaces verts	obj
1958-padog_CE_Oct23_GPU.xml	886	peuvent être réalisées	des zones d’activités industrielles	obj
1958-padog_CE_Oct23_GPU.xml	886	mettant les terrains hors de toute inondation	les terrains	obj
1958-padog_CE_Oct23_GPU.xml	886	peuvent être réaménagés	des sites	obj
1958-padog_CE_Oct23_GPU.xml	886	création de plans d’eau artificiels	plans d’eau artificiels	obj
1958-padog_CE_Oct23_GPU.xml	896	les concentrations réalisées	les concentrations	obj
1958-padog_CE_Oct23_GPU.xml	896	les concentrations réalisées	au voisinage de la voie ferrée et de la voie d’eau	loc
1958-padog_CE_Oct23_GPU.xml	900	des zones réservées et aménagées	des zones	obj
1958-padog_CE_Oct23_GPU.xml	900	doivent être rénovés	des quartiers vétustes	obj
1958-padog_CE_Oct23_GPU.xml	901	le regroupement d’activités	activités	obj
1958-padog_CE_Oct23_GPU.xml	901	le regroupement d’activités	dans les secteurs qui en sont complètement dépourvus	loc
1958-padog_CE_Oct23_GPU.xml	903	implantations d’activités secondaires	activités secondaires	obj
1958-padog_CE_Oct23_GPU.xml	903	implantations d’activités secondaires	dans la Région Parisienne	loc
1958-padog_CE_Oct23_GPU.xml	903	les transformations de cette Région	cette Région	obj
1958-padog_CE_Oct23_GPU.xml	906	l’expansion	industries	obj
1958-padog_CE_Oct23_GPU.xml	906	le maintien	industries	obj
1958-padog_CE_Oct23_GPU.xml	906	l’expansion	en province	loc
1958-padog_CE_Oct23_GPU.xml	906	le maintien	dans la Région Parisienne	loc
1958-padog_CE_Oct23_GPU.xml	907	la décentralisation d’une grosse entreprise	une grosse entreprise	obj
1958-padog_CE_Oct23_GPU.xml	913	toute opération intéressant des activités industrielles	des activités industrielles	obj
1958-padog_CE_Oct23_GPU.xml	913	secteurs à rénover	secteurs	obj
1958-padog_CE_Oct23_GPU.xml	915	Décentraliser en province tous les établissements dont la vie n’est pas entièrement liée à celle de PARIS ou de sa Région	en province	loc
1958-padog_CE_Oct23_GPU.xml	915	Décentraliser en province tous les établissements dont la vie n’est pas entièrement liée à celle de PARIS ou de sa Région	tous les établissements dont la vie n’est pas entièrement liée à celle de PARIS ou de sa Région	obj
1958-padog_CE_Oct23_GPU.xml	916	un transfert possible	en province	loc
1958-padog_CE_Oct23_GPU.xml	916	une des zones d’activités existantes ou projetées	une des zones d’activités	obj
1958-padog_CE_Oct23_GPU.xml	916	une des zones d’activités existantes ou projetées	en banlieue	loc
1958-padog_CE_Oct23_GPU.xml	916	une des zones d’activités existantes ou projetées	dans les cités périphériques de la Région Parisienne	loc
1958-padog_CE_Oct23_GPU.xml	930	ont été réservés	A l’extérieur de l’agglomération parisienne	loc
1958-padog_CE_Oct23_GPU.xml	930	ont été réservés	500 hectares	obj
1958-padog_CE_Oct23_GPU.xml	930	ont été réservés	dans 13 emplacements	loc
1958-padog_CE_Oct23_GPU.xml	931	serait ainsi réservé	Un total de 1.500 hectares environ, y compris 150 hectares	obj
1958-padog_CE_Oct23_GPU.xml	931	des établissements appelés à se déplacer	des établissements appelés	obj
1958-padog_CE_Oct23_GPU.xml	931	des établissements appelés à se déplacer	en Région Parisienne	loc
1958-padog_CE_Oct23_GPU.xml	932	pourront être trouvées	des localisations non chiffrées	obj
1958-padog_CE_Oct23_GPU.xml	932	pourront être trouvées	dans la zone rurale	loc
1958-padog_CE_Oct23_GPU.xml	933	L’aménagement de ces zones	ces zones	obj
1958-padog_CE_Oct23_GPU.xml	943	désirait s’installer	une usine	obj
1958-padog_CE_Oct23_GPU.xml	943	désirait s’installer	près de PARIS	loc
1958-padog_CE_Oct23_GPU.xml	945	l’implantation des éléments tertiaires appelés à y demeurer	éléments tertiaires appelés à y demeurer	obj
1958-padog_CE_Oct23_GPU.xml	946	la restructuration et à la revitalisation de la banlieue et des cités satellites de la Région	la banlieue	obj
1958-padog_CE_Oct23_GPU.xml	946	la restructuration et à la revitalisation de la banlieue et des cités satellites de la Région	cités satellites de la Région	obj
1958-padog_CE_Oct23_GPU.xml	947	Les nouveaux noyaux urbains proposés	noyaux urbains proposés	obj
1958-padog_CE_Oct23_GPU.xml	950	l’extension	vers la banlieue	loc
1958-padog_CE_Oct23_GPU.xml	953	ont été améliorés	Les transports en commun, ferrés et routiers	obj
1958-padog_CE_Oct23_GPU.xml	955	élargissements des chaussées	chaussées	obj
1958-padog_CE_Oct23_GPU.xml	975	doivent être envisagées	les régions	loc
1958-padog_CE_Oct23_GPU.xml	975	doivent être envisagées	des localisations de lieux de travail	obj
1958-padog_CE_Oct23_GPU.xml	987	Un réseau ferré prévu	Un réseau ferré	obj
1958-padog_CE_Oct23_GPU.xml	987	ne se sont que partiellement adaptés	Un réseau ferré	obj
